name,PC1,PC2
BETAUSDT.csv,-0.16622729289677682,-0.06441097167322857
BETAUSDT.csv,-0.1662272434528374,-0.06441253918172772
BETAUSDT.csv,-0.16622761499084263,-0.06441233169621491
BETAUSDT.csv,-0.16622828027833986,-0.06441345604718546
BETAUSDT.csv,-0.1662277946141619,-0.06438699224663734
BETAUSDT.csv,-0.16622790674269253,-0.0644050898103199
BETAUSDT.csv,-0.16622742932778392,-0.06440182228855482
BETAUSDT.csv,-0.16622729293130217,-0.0643996237036311
BETAUSDT.csv,-0.1662272292302919,-0.06440707353942982
BETAUSDT.csv,-0.16622598777904718,-0.06405655850847959
BETAUSDT.csv,-0.16622609565935284,-0.06426121753812372
BETAUSDT.csv,-0.16622621203575244,-0.06437839941363135
BICOUSDT.csv,-0.1661478953849216,-0.06442178749758472
BICOUSDT.csv,-0.16614857576860015,-0.0644210514409816
BICOUSDT.csv,-0.1661507644970526,-0.06442000016588031
BICOUSDT.csv,-0.1661541925737578,-0.06441769599631808
BICOUSDT.csv,-0.16615235527637165,-0.06442140879391475
BICOUSDT.csv,-0.16615464356271514,-0.06441952412045317
BICOUSDT.csv,-0.16615343518529757,-0.06442101870920618
BICOUSDT.csv,-0.16615120962960855,-0.064422134044727
BICOUSDT.csv,-0.16614825593706553,-0.06442059176529205
BICOUSDT.csv,-0.16614681652396035,-0.06442153763068331
BICOUSDT.csv,-0.16614921546398012,-0.06441916134776586
BICOUSDT.csv,-0.16614927715833136,-0.06441753860693136
BICOUSDT.csv,-0.16614535970954408,-0.06441876215460163
BICOUSDT.csv,-0.166144155789382,-0.0644221783605038
BICOUSDT.csv,-0.16614626545415628,-0.0644201057826222
BICOUSDT.csv,-0.16615091317972872,-0.06441985428229194
BICOUSDT.csv,-0.1661503512878662,-0.06442058508706669
BICOUSDT.csv,-0.16614725136598815,-0.06441712320982294
BICOUSDT.csv,-0.16614242858979236,-0.06441720243661075
BICOUSDT.csv,-0.1661388405216717,-0.06442015388688138
BICOUSDT.csv,-0.1661378933300978,-0.06442163691554072
BICOUSDT.csv,-0.16613903436772523,-0.06441992395464215
BICOUSDT.csv,-0.16613921564003772,-0.06441805602556952
BICOUSDT.csv,-0.16613850968041788,-0.06441719498343296
BIFIUSDT.csv,-0.03283585028743108,-0.06395243325215133
BIFIUSDT.csv,-0.031641112336682285,-0.06394819909085636
BIFIUSDT.csv,-0.03055662813052249,-0.06394436127310682
BIFIUSDT.csv,-0.03236728136050187,-0.06395077470322715
BIFIUSDT.csv,-0.032054891688742204,-0.06394966487585609
BIFIUSDT.csv,-0.0366092867744827,-0.06396581243031149
BIFIUSDT.csv,-0.037722335217606755,-0.06396974129831659
BIFIUSDT.csv,-0.03601610040397444,-0.06396369519404953
BIFIUSDT.csv,-0.030937107674568573,-0.063945702497206
BIFIUSDT.csv,-0.02676625119174712,-0.06393092436589431
BIFIUSDT.csv,-0.026689797277810925,-0.06393065794238988
BIFIUSDT.csv,-0.025366936603764274,-0.06392596567340335
BIFIUSDT.csv,-0.022784785832538037,-0.06391681996292377
BIFIUSDT.csv,-0.021631837941031656,-0.06391273302652203
BIFIUSDT.csv,-0.024627181459388595,-0.06392335534948257
BIFIUSDT.csv,-0.03031137750117646,-0.0639434889664579
BIFIUSDT.csv,-0.030403797838761612,-0.06394381542616828
BIFIUSDT.csv,-0.029967705050950602,-0.06394227236325045
BIFIUSDT.csv,-0.031493945337832764,-0.0639476695119791
BIFIUSDT.csv,-0.033744248857155684,-0.06395564908706954
BIFIUSDT.csv,-0.031346747904176867,-0.06394714961168241
BIFIUSDT.csv,-0.033161428037655476,-0.06395358720011943
BIFIUSDT.csv,-0.03226347584661051,-0.06395040342329135
BIFIUSDT.csv,-0.02977233808312534,-0.06394157445444411
BLURUSDT.csv,-0.16617753809484262,-0.06441582983758305
BLURUSDT.csv,-0.1661782207198754,-0.06440778510780512
BLURUSDT.csv,-0.1661773209263636,-0.06440286871535779
BLURUSDT.csv,-0.1661785334060371,-0.06440518683646787
BLURUSDT.csv,-0.16617472913045292,-0.06438566501789511
BLURUSDT.csv,-0.16617451481821538,-0.06439404374590765
BLURUSDT.csv,-0.16617259346947572,-0.06439617055979789
BLURUSDT.csv,-0.16616928107363166,-0.06439493814195521
BLURUSDT.csv,-0.16616615771771961,-0.06439895746356694
BLURUSDT.csv,-0.1661639800159738,-0.06440869307252758
BLURUSDT.csv,-0.16616605502441348,-0.06440198955765528
BLURUSDT.csv,-0.16616465991068244,-0.06440934850753621
BLURUSDT.csv,-0.16616255611422673,-0.06441161822089732
BLURUSDT.csv,-0.1661635477968531,-0.06441584519364667
BLURUSDT.csv,-0.16616427131671005,-0.06441055249407657
BLURUSDT.csv,-0.1661679771105668,-0.06441324278257383
BLURUSDT.csv,-0.16616801709132026,-0.06441263335609636
BLURUSDT.csv,-0.16616137354906554,-0.06437126831546956
BLURUSDT.csv,-0.1661531568213321,-0.06437720236861898
BLURUSDT.csv,-0.16614937761885307,-0.0643942220012912
BLURUSDT.csv,-0.1661460386999528,-0.06440062643164166
BLURUSDT.csv,-0.1661493088617814,-0.06440665882675767
BLURUSDT.csv,-0.16614911794784645,-0.06440015463824095
BLURUSDT.csv,-0.16614286590300373,-0.06439550170942282
BLZUSDT.csv,-0.16619204331874188,-0.06440505135904835
BLZUSDT.csv,-0.1661934585607656,-0.06441635976594468
BLZUSDT.csv,-0.1661931816987628,-0.06441891467830411
BLZUSDT.csv,-0.16619505973050488,-0.06441537635358024
BLZUSDT.csv,-0.1661946384763024,-0.06441890902942433
BLZUSDT.csv,-0.1661959707878952,-0.06441367234008731
BLZUSDT.csv,-0.16619589264000767,-0.06441980103556437
BLZUSDT.csv,-0.16619473216002223,-0.06441900546850901
BLZUSDT.csv,-0.16619284620043065,-0.0644152322813102
BLZUSDT.csv,-0.16619139403890515,-0.06441959390127293
BLZUSDT.csv,-0.16619236831792975,-0.06441561946949395
BLZUSDT.csv,-0.16619110466893197,-0.06441537348681749
BLZUSDT.csv,-0.16618939972728414,-0.06441269242583889
BLZUSDT.csv,-0.1661894301286516,-0.06441943756843323
BLZUSDT.csv,-0.1661907249356947,-0.0644197767670715
BLZUSDT.csv,-0.1661936796570536,-0.06441283620501571
BLZUSDT.csv,-0.16619405681703792,-0.06441265165288501
BLZUSDT.csv,-0.1661918231679988,-0.06441059800860761
BLZUSDT.csv,-0.1661853223907987,-0.06431514065622337
BLZUSDT.csv,-0.16618046890187144,-0.06439741294894781
BLZUSDT.csv,-0.1661796340861856,-0.06441817394871997
BLZUSDT.csv,-0.1661794707837145,-0.0643974214132161
BLZUSDT.csv,-0.16617784477439915,-0.06440805202500237
BLZUSDT.csv,-0.16617644268261658,-0.064413251001199
BNBUSDT.csv,0.07605271731211821,-0.06356648326413476
BNBUSDT.csv,0.07419103596327181,-0.0635730179540186
BNBUSDT.csv,0.07782810320334939,-0.06356016692199391
BNBUSDT.csv,0.07136366607958819,-0.0635828773490634
BNBUSDT.csv,0.06833303978394895,-0.06359384727364872
BNBUSDT.csv,0.06261698500560846,-0.06361394702329212
BNBUSDT.csv,0.06177798817023898,-0.06361710282846862
BNBUSDT.csv,0.06539092744563392,-0.06360430633585087
BNBUSDT.csv,0.07176256446980239,-0.06358166945049189
BNBUSDT.csv,0.07409646296518685,-0.06357344200511632
BNBUSDT.csv,0.07636333228933516,-0.06356537752879858
BNBUSDT.csv,0.08386730940389539,-0.06353871903533266
BNBUSDT.csv,0.08920599136475287,-0.06351980491466142
BNBUSDT.csv,0.09120410805971667,-0.06351285257003222
BNBUSDT.csv,0.09099730331892567,-0.06351352461350879
BNBUSDT.csv,0.08570031568116011,-0.06353224517800357
BNBUSDT.csv,0.08480926893125298,-0.06353545968825253
BNBUSDT.csv,0.08952617160708368,-0.06351874282369126
BNBUSDT.csv,0.09528657655635754,-0.0634982324838941
BNBUSDT.csv,0.0971747831044325,-0.06349159450918918
BNBUSDT.csv,0.1025234444135619,-0.06347268779862397
BNBUSDT.csv,0.10652338228618442,-0.06345852290736471
BNBUSDT.csv,0.11162484801089,-0.0634402931645216
BNBUSDT.csv,0.11511589801933861,-0.06342802331100268
BNTUSDT.csv,-0.16603056282302597,-0.06442342775220607
BNTUSDT.csv,-0.16602906912555304,-0.06442347982790626
BNTUSDT.csv,-0.16602838200753808,-0.06442357700941967
BNTUSDT.csv,-0.16603304792374254,-0.06442358379763222
BNTUSDT.csv,-0.16603391424617722,-0.06442319081898727
BNTUSDT.csv,-0.16604322553722317,-0.06442312161135355
BNTUSDT.csv,-0.16604464694726814,-0.06442386495419648
BNTUSDT.csv,-0.16604090065279176,-0.06442364453302545
BNTUSDT.csv,-0.16603467694913285,-0.06442336572913895
BNTUSDT.csv,-0.16603025934237814,-0.06442394349550859
BNTUSDT.csv,-0.16603211737444556,-0.06442331566310772
BNTUSDT.csv,-0.16602919417681725,-0.06442373337474296
BNTUSDT.csv,-0.16602360904070904,-0.06442339749878664
BNTUSDT.csv,-0.1660213149714993,-0.06442359552734328
BNTUSDT.csv,-0.166026678527625,-0.06442374449010099
BNTUSDT.csv,-0.16603365335500966,-0.06442369971448184
BNTUSDT.csv,-0.16603220923654574,-0.06442390498817314
BNTUSDT.csv,-0.16602831329238787,-0.06442299677043588
BNTUSDT.csv,-0.16601824572216003,-0.06442331265097821
BNTUSDT.csv,-0.1660122827815261,-0.06442306646182983
BNTUSDT.csv,-0.16600699496173016,-0.06442352170942865
BNTUSDT.csv,-0.16600909693649296,-0.06442353784461707
BNTUSDT.csv,-0.16600933872024945,-0.06442344156482145
BNTUSDT.csv,-0.16600440147318624,-0.06442356329924584
BNXUSDT.csv,-0.16566996762123304,-0.06441600658627304
BNXUSDT.csv,-0.16570044335288234,-0.06441773359350662
BNXUSDT.csv,-0.1657141478885661,-0.06441830853310945
BNXUSDT.csv,-0.16572437227938508,-0.06441943481534082
BNXUSDT.csv,-0.16572610944712257,-0.06442091091229332
BNXUSDT.csv,-0.16571600708139458,-0.06441630901864026
BNXUSDT.csv,-0.16564570003374496,-0.06440629555247994
BNXUSDT.csv,-0.1655961244705012,-0.06441227660777545
BNXUSDT.csv,-0.16556595742406813,-0.06441687893315765
BNXUSDT.csv,-0.16555252043260424,-0.06441691434505568
BNXUSDT.csv,-0.1655623335081975,-0.06441766050272513
BNXUSDT.csv,-0.16551164848664512,-0.06441139455780477
BNXUSDT.csv,-0.16552046945190083,-0.06441018034085252
BNXUSDT.csv,-0.16555112021570292,-0.06441896838853695
BNXUSDT.csv,-0.1655694827937426,-0.06441991570303206
BNXUSDT.csv,-0.1655762349157788,-0.06442081376248308
BNXUSDT.csv,-0.16556007156329838,-0.06442004692955543
BNXUSDT.csv,-0.1655292295979123,-0.06441802780935554
BNXUSDT.csv,-0.16554017371878602,-0.06441814836613033
BNXUSDT.csv,-0.165568620048104,-0.06440860685778946
BNXUSDT.csv,-0.16562988823710864,-0.0644159495328076
BNXUSDT.csv,-0.16567279598454188,-0.06441317182430603
BNXUSDT.csv,-0.16567820220097818,-0.06441525119967795
BNXUSDT.csv,-0.16567652263318583,-0.06441824027504504
BOMEUSDT.csv,-0.16625825208753112,-0.06079525077113495
BOMEUSDT.csv,-0.16626039036514842,-0.06019081682538645
BOMEUSDT.csv,-0.16626207062313111,-0.059703430005423726
BOMEUSDT.csv,-0.16626520758269872,-0.05883728392403519
BOMEUSDT.csv,-0.16625728449383526,-0.061064845088729204
BOMEUSDT.csv,-0.1662683833775245,-0.057956147797218624
BOMEUSDT.csv,-0.16625835853974008,-0.06078163159389988
BOMEUSDT.csv,-0.16626136983364265,-0.05990025429283013
BOMEUSDT.csv,-0.16626716472116645,-0.05822390387889187
BOMEUSDT.csv,-0.16626381478253704,-0.05914459726244229
BOMEUSDT.csv,-0.16626824299594556,-0.05791545687287124
BOMEUSDT.csv,-0.1662624603024841,-0.05956063872089389
BOMEUSDT.csv,-0.1662603537719287,-0.060134543483331096
BOMEUSDT.csv,-0.16625791378167332,-0.060814912965684365
BOMEUSDT.csv,-0.16625692853781512,-0.061124657578566034
BOMEUSDT.csv,-0.1662613783692465,-0.059899178253333046
BOMEUSDT.csv,-0.16625899296291005,-0.0605688147702968
BOMEUSDT.csv,-0.1662661320227267,-0.05853365407155244
BOMEUSDT.csv,-0.1662817248499146,-0.054052158062788125
BOMEUSDT.csv,-0.16627260366135432,-0.05659793633572166
BOMEUSDT.csv,-0.16625534057039268,-0.0614869253446781
BOMEUSDT.csv,-0.1662609257921586,-0.05993917011782598
BOMEUSDT.csv,-0.1662632940752119,-0.05927623387489462
BOMEUSDT.csv,-0.16627522951026885,-0.05587096630996637
BONKUSDT.csv,-0.16914413469539857,0.753028141001624
BONKUSDT.csv,-0.1699291202157356,0.9746037157345947
BONKUSDT.csv,-0.16934890024951862,0.8108267520656577
BONKUSDT.csv,-0.1703238319050055,1.0860177731502512
BONKUSDT.csv,-0.1696201383238467,0.8873882250945451
BONKUSDT.csv,-0.17495352984843596,2.392828925994768
BONKUSDT.csv,-0.1697398402499251,0.9211760796731898
BONKUSDT.csv,-0.16992683786640136,0.973959383631023
BONKUSDT.csv,-0.17168451328163736,1.47009334660356
BONKUSDT.csv,-0.17016361019233686,1.0407925536802896
BONKUSDT.csv,-0.17037380051375473,1.1001222939057949
BONKUSDT.csv,-0.17017628105687552,1.0443690698306463
BONKUSDT.csv,-0.17024042112098636,1.0624737552954235
BONKUSDT.csv,-0.16846727612106632,0.5619733252184803
BONKUSDT.csv,-0.16876976885316816,0.6473569894786371
BONKUSDT.csv,-0.1685616836091318,0.5886213152949157
BONKUSDT.csv,-0.16896478475616114,0.7024034951021871
BONKUSDT.csv,-0.16980908845662848,0.9407226437868248
BONKUSDT.csv,-0.17354919741905658,1.9964323400498627
BONKUSDT.csv,-0.1727081818581849,1.7590414169414001
BONKUSDT.csv,-0.16953076039640116,0.8621600183074644
BONKUSDT.csv,-0.17038209404235075,1.1024633930641627
BONKUSDT.csv,-0.16999678377052962,0.9937029541938875
BONKUSDT.csv,-0.17247667680243203,1.693695172392692
BSWUSDT.csv,-0.16621338068859015,-0.06435548149662607
BSWUSDT.csv,-0.16621269098300412,-0.06424691351475077
BSWUSDT.csv,-0.16621100725002358,-0.06434363358664115
BSWUSDT.csv,-0.16621262042164675,-0.06435844626071613
BSWUSDT.csv,-0.1662104812342355,-0.0641213398636838
BSWUSDT.csv,-0.1662127341317444,-0.06432769041297094
BSWUSDT.csv,-0.16621365008363442,-0.06437713137486076
BSWUSDT.csv,-0.16621345204803423,-0.06437497631304472
BSWUSDT.csv,-0.16621350075576888,-0.06436664236771891
BSWUSDT.csv,-0.16621316670134814,-0.06437271999343402
BSWUSDT.csv,-0.1662140183167748,-0.06435007673545376
BSWUSDT.csv,-0.1662144425397584,-0.06438628108931731
BSWUSDT.csv,-0.16621443426433533,-0.0643883363189342
BSWUSDT.csv,-0.16621363733445074,-0.0643456995956892
BSWUSDT.csv,-0.1662138277506794,-0.0643898406340312
BSWUSDT.csv,-0.16621605370856493,-0.0643793991014865
BSWUSDT.csv,-0.16621710586240057,-0.06439536770678359
BSWUSDT.csv,-0.16621735784275568,-0.06438743466991576
BSWUSDT.csv,-0.16621623907067276,-0.06437194379038857
BSWUSDT.csv,-0.1662153894625627,-0.0643851727646909
BSWUSDT.csv,-0.16621485896205543,-0.0644007318703598
BSWUSDT.csv,-0.16621454128208443,-0.06435307465110852
BSWUSDT.csv,-0.166214513457529,-0.06438582377322369
BSWUSDT.csv,-0.1662148476779545,-0.06438621365418337
BTCUSDT.csv,26.845580652237267,0.031270735166331345
BTCUSDT.csv,26.8943606356906,0.031444029304215755
BTCUSDT.csv,26.994495594657835,0.0317979761974154
BTCUSDT.csv,26.49774173939905,0.03003810905384975
BTCUSDT.csv,26.329002671326663,0.029440004175347083
BTCUSDT.csv,25.347004241509687,0.025959639133147108
BTCUSDT.csv,25.00745955174934,0.02475961308297995
BTCUSDT.csv,25.152224417955985,0.02527216094045173
BTCUSDT.csv,25.916448024893633,0.027978743178012227
BTCUSDT.csv,26.4453704914771,0.02985351474103639
BTCUSDT.csv,26.373144882048237,0.029596846397734286
BTCUSDT.csv,26.710364837304617,0.030792694740053375
BTCUSDT.csv,27.34579481955962,0.033042981755855357
BTCUSDT.csv,27.77002992006689,0.03454657254253017
BTCUSDT.csv,27.503103939952204,0.03360049893108605
BTCUSDT.csv,27.0195459739542,0.03188731582096345
BTCUSDT.csv,27.410605117355573,0.03327206008375541
BTCUSDT.csv,28.0608417743828,0.035576292990163426
BTCUSDT.csv,28.884002732142804,0.038492827191853006
BTCUSDT.csv,29.17794809345408,0.03953435056971196
BTCUSDT.csv,29.207394008991102,0.039639304138254186
BTCUSDT.csv,29.254058368883143,0.03980404122818516
BTCUSDT.csv,29.359645290330935,0.04017765922438782
BTCUSDT.csv,29.45127020061168,0.04050265319744367
BTTCUSDT.csv,-0.1708142583717279,1.2244469467273695
BTTCUSDT.csv,-0.17102924910687695,1.2851317485878688
BTTCUSDT.csv,-0.17041175303663444,1.1108329451680852
BTTCUSDT.csv,-0.1705458541216362,1.1486852625507604
BTTCUSDT.csv,-0.17120724549316638,1.335374263827559
BTTCUSDT.csv,-0.1716838890180003,1.469915030032664
BTTCUSDT.csv,-0.169131423150579,0.7494379813683452
BTTCUSDT.csv,-0.22976958938003292,17.865595201733555
BTTCUSDT.csv,-0.1885748023772873,6.237663586403934
BTTCUSDT.csv,-0.18001611647370278,3.8218284358595263
BTTCUSDT.csv,-0.17292522749418193,1.820304011534528
BTTCUSDT.csv,-0.1705477850236544,1.1492303027685018
BTTCUSDT.csv,-0.17116654940401413,1.3238871080258625
BTTCUSDT.csv,-0.1713046862779777,1.3628785986689054
BTTCUSDT.csv,-0.17108389015939315,1.3005551240173843
BTTCUSDT.csv,-0.17139173115863868,1.3874484970752523
BTTCUSDT.csv,-0.18274930138740608,4.593316513728996
BTTCUSDT.csv,-0.17283510248054731,1.7948646874639156
BTTCUSDT.csv,-0.17800435485718433,3.253974386204714
BTTCUSDT.csv,-0.17529223475436578,2.4884322063964754
BTTCUSDT.csv,-0.17086962554415,1.2400752861548063
BTTCUSDT.csv,-0.1767359705767196,2.8959512829252874
BTTCUSDT.csv,-0.17627821134805802,2.7667409276631134
BTTCUSDT.csv,-0.17144916771019075,1.4036609524314265
BURGERUSDT.csv,-0.16603509589091714,-0.06441463627953427
BURGERUSDT.csv,-0.16604375989181216,-0.06441918954560165
BURGERUSDT.csv,-0.16604751223636893,-0.0644147982296652
BURGERUSDT.csv,-0.16605808649940124,-0.06441745043967727
BURGERUSDT.csv,-0.16606020223632692,-0.06441641214177654
BURGERUSDT.csv,-0.16606863064986668,-0.06441617969175566
BURGERUSDT.csv,-0.16607278367630038,-0.0644197569577571
BURGERUSDT.csv,-0.16607024056102362,-0.0644205810954164
BURGERUSDT.csv,-0.16606707402741988,-0.06441882721115214
BURGERUSDT.csv,-0.16606256587433,-0.06441747959069653
BURGERUSDT.csv,-0.16606496542254023,-0.06442060311845449
BURGERUSDT.csv,-0.16606381730494352,-0.06442053336952118
BURGERUSDT.csv,-0.16606192357473532,-0.06442050748804468
BURGERUSDT.csv,-0.16605792421740107,-0.06441696816475158
BURGERUSDT.csv,-0.16606374925527642,-0.0644214256895464
BURGERUSDT.csv,-0.1660710620405198,-0.06442026212176923
BURGERUSDT.csv,-0.16607314086613975,-0.06442095645066469
BURGERUSDT.csv,-0.16607440452545205,-0.06441651315926723
BURGERUSDT.csv,-0.1660493936867078,-0.06436823959182891
BURGERUSDT.csv,-0.16604138432808935,-0.06440196467003102
BURGERUSDT.csv,-0.16604452575652148,-0.06441739374130195
BURGERUSDT.csv,-0.16603442702658697,-0.06439848509908391
BURGERUSDT.csv,-0.1660317943452549,-0.06441109968952811
BURGERUSDT.csv,-0.16603176224037464,-0.06440590109142122
C98USDT.csv,-0.16619780207813592,-0.06441577063741916
C98USDT.csv,-0.16619745302379876,-0.06441734674261752
C98USDT.csv,-0.1661976698078148,-0.06441206421742358
C98USDT.csv,-0.1661988659207768,-0.06440873246688208
C98USDT.csv,-0.16619811253770014,-0.064412096464637
C98USDT.csv,-0.16619890258941328,-0.06440907821662123
C98USDT.csv,-0.16619901842162368,-0.0644183497962597
C98USDT.csv,-0.16619781969925276,-0.06441725324405684
C98USDT.csv,-0.16619548299048542,-0.06441558779104298
C98USDT.csv,-0.16619478724108083,-0.0644090217611775
C98USDT.csv,-0.16619577784496217,-0.06440767989950721
C98USDT.csv,-0.16619363819888885,-0.06439462345715574
C98USDT.csv,-0.1661924291123849,-0.06441270738364817
C98USDT.csv,-0.16619179951731447,-0.06441381978970148
C98USDT.csv,-0.16619318967865368,-0.06441381460406616
C98USDT.csv,-0.16619478343413652,-0.06441208594473768
C98USDT.csv,-0.16619456451318812,-0.0644153370933857
C98USDT.csv,-0.16619140708634977,-0.06436803200026077
C98USDT.csv,-0.16618896543529438,-0.06438287914800653
C98USDT.csv,-0.16618797104214925,-0.0644020239169258
C98USDT.csv,-0.16618727961051163,-0.06441390030824772
C98USDT.csv,-0.16618840468256663,-0.06441392309051121
C98USDT.csv,-0.16618844049177664,-0.06441318976234271
C98USDT.csv,-0.16618604465059209,-0.06441098994969106
CAKEUSDT.csv,-0.16545861482614535,-0.06441963187710241
CAKEUSDT.csv,-0.1654610975197568,-0.0644201554370204
CAKEUSDT.csv,-0.1654541943506998,-0.06441998626086402
CAKEUSDT.csv,-0.16547272058591955,-0.06441925898897667
CAKEUSDT.csv,-0.16547518462055452,-0.06441967088274389
CAKEUSDT.csv,-0.16550272564543586,-0.06441912698487948
CAKEUSDT.csv,-0.16550835251572782,-0.06442119833711767
CAKEUSDT.csv,-0.16549965625651608,-0.06442104547340394
CAKEUSDT.csv,-0.16547695978764426,-0.06442023005017732
CAKEUSDT.csv,-0.1654612368680411,-0.06441945152028347
CAKEUSDT.csv,-0.16545815705508318,-0.06441957803006852
CAKEUSDT.csv,-0.16543672538279636,-0.06441985433578977
CAKEUSDT.csv,-0.16542002303546846,-0.06441996349443055
CAKEUSDT.csv,-0.165417287007818,-0.064420773968639
CAKEUSDT.csv,-0.1654188036697043,-0.0644201502542376
CAKEUSDT.csv,-0.16544084077684476,-0.06441908775562487
CAKEUSDT.csv,-0.1654478019606205,-0.06442044047714578
CAKEUSDT.csv,-0.1654387626712379,-0.06441953612702343
CAKEUSDT.csv,-0.16540336142958617,-0.06441792894812112
CAKEUSDT.csv,-0.1653871467775108,-0.06441806865583612
CAKEUSDT.csv,-0.16535280025593305,-0.06441520123388202
CAKEUSDT.csv,-0.16533553171153756,-0.06441720510316147
CAKEUSDT.csv,-0.1653212645635299,-0.06441585014072114
CAKEUSDT.csv,-0.1652989052052615,-0.06441616169867238
CATIUSDT.csv,-0.16598843015216422,-0.06397498350936542
CATIUSDT.csv,-0.1658251219551411,-0.06421074907003649
CATIUSDT.csv,-0.16586559190012648,-0.06429549918770122
CATIUSDT.csv,-0.16588349486453433,-0.06421471943676633
CATIUSDT.csv,-0.16587966153904235,-0.06434106233907472
CELOUSDT.csv,-0.16604406039811698,-0.06442182764926065
CELOUSDT.csv,-0.16604488434060233,-0.06442035795454301
CELOUSDT.csv,-0.1660453678064139,-0.06442134387503763
CELOUSDT.csv,-0.16605166659859233,-0.06442003533817335
CELOUSDT.csv,-0.16605169507764325,-0.06442159648468956
CELOUSDT.csv,-0.16605868556118267,-0.06441973348589475
CELOUSDT.csv,-0.1660596002052507,-0.06442222990444477
CELOUSDT.csv,-0.16605652047836772,-0.06442214652675433
CELOUSDT.csv,-0.16604777479928087,-0.06442014107519892
CELOUSDT.csv,-0.16604137685278092,-0.06442077584609993
CELOUSDT.csv,-0.1660451018311049,-0.06442058048653518
CELOUSDT.csv,-0.16604440058235304,-0.06442038925165983
CELOUSDT.csv,-0.16604324592662545,-0.06441999782094723
CELOUSDT.csv,-0.16604234736736256,-0.06442203817763269
CELOUSDT.csv,-0.16604310961651197,-0.06442048443070265
CELOUSDT.csv,-0.16604450681937133,-0.06441884266559193
CELOUSDT.csv,-0.16603984633744587,-0.0644146480626732
CELOUSDT.csv,-0.1660361066587358,-0.06441646682257199
CELOUSDT.csv,-0.16602112279810904,-0.06441477668166554
CELOUSDT.csv,-0.1660061203510946,-0.06440611240294564
CELOUSDT.csv,-0.16600832743265173,-0.06442064069380878
CELOUSDT.csv,-0.16600800681269637,-0.06441913433295036
CELOUSDT.csv,-0.16600482427323549,-0.06441884856562048
CELOUSDT.csv,-0.16599917789818433,-0.06441888877663075
CELRUSDT.csv,-0.16624328558430285,-0.06436293966696748
CELRUSDT.csv,-0.1662432609991326,-0.06436053664503928
CELRUSDT.csv,-0.16624328772033503,-0.06434439879888192
CELRUSDT.csv,-0.1662433662320729,-0.06436503110984257
CELRUSDT.csv,-0.1662432691513396,-0.06439007877523814
CELRUSDT.csv,-0.1662435280842492,-0.0643644571596614
CELRUSDT.csv,-0.1662434438560164,-0.06439029224829175
CELRUSDT.csv,-0.16624333308562292,-0.06438614573277758
CELRUSDT.csv,-0.1662431499461987,-0.06438221865966501
CELRUSDT.csv,-0.16624304097370965,-0.06436754413937237
CELRUSDT.csv,-0.1662431148198035,-0.06435881799496385
CELRUSDT.csv,-0.1662430199385199,-0.0643685900444084
CELRUSDT.csv,-0.16624290271778006,-0.06436696570748661
CELRUSDT.csv,-0.1662427782554996,-0.06439439097939163
CELRUSDT.csv,-0.16624303109804883,-0.06436037890715632
CELRUSDT.csv,-0.1662432698189188,-0.06436928118885252
CELRUSDT.csv,-0.16624329781452246,-0.0643660459928313
CELRUSDT.csv,-0.1662431324950216,-0.06436565832212984
CELRUSDT.csv,-0.16624281530904247,-0.06435640835570429
CELRUSDT.csv,-0.16624256161044354,-0.06436531036507173
CELRUSDT.csv,-0.16624239629400436,-0.0643863100839965
CELRUSDT.csv,-0.16624244565284998,-0.06438197884408316
CELRUSDT.csv,-0.16624249204036068,-0.06433601451997731
CELRUSDT.csv,-0.1662421835985074,-0.0643568430287432
CFXUSDT.csv,-0.16618902436595973,-0.06439981735249577
CFXUSDT.csv,-0.16618956467883472,-0.06437497891676364
CFXUSDT.csv,-0.1661882095563044,-0.06439417022541852
CFXUSDT.csv,-0.16618914492040993,-0.06436745569559964
CFXUSDT.csv,-0.1661873507090704,-0.06439469081790941
CFXUSDT.csv,-0.1661896343490464,-0.06438701813844298
CFXUSDT.csv,-0.16618975263915528,-0.06439963725652059
CFXUSDT.csv,-0.16618843587436424,-0.06440637442076376
CFXUSDT.csv,-0.16618566598486584,-0.06439522792279254
CFXUSDT.csv,-0.16618355347939612,-0.06439759715185152
CFXUSDT.csv,-0.16618438309037906,-0.0643936670275058
CFXUSDT.csv,-0.16618271568652765,-0.06440194729033502
CFXUSDT.csv,-0.16618151387646665,-0.06439370188305316
CFXUSDT.csv,-0.16618198664913808,-0.06438471227923583
CFXUSDT.csv,-0.1661844110003315,-0.06439292199517653
CFXUSDT.csv,-0.16618619450350897,-0.06440525082709017
CFXUSDT.csv,-0.1661844988955074,-0.06439636784846466
CFXUSDT.csv,-0.16618229030939366,-0.0643893763027248
CFXUSDT.csv,-0.16617979172146347,-0.06439019687811696
CFXUSDT.csv,-0.16617954249648662,-0.06439348900873798
CFXUSDT.csv,-0.1661793101006323,-0.06440527350815277
CFXUSDT.csv,-0.16618015091429364,-0.06440279950884582
CFXUSDT.csv,-0.16617999013547277,-0.06439867224106412
CFXUSDT.csv,-0.16617467181401052,-0.06428875834291124
CHESSUSDT.csv,-0.16617231501783666,-0.06439074359557267
CHESSUSDT.csv,-0.16617115627103735,-0.06438831375476463
CHESSUSDT.csv,-0.16617003291042215,-0.06438662649130664
CHESSUSDT.csv,-0.16617475769060533,-0.0643780393163865
CHESSUSDT.csv,-0.16617827434974097,-0.06440207984217541
